createTime|dependencyTime|fromId|toId|amount
1670490057420|1669618278202|4910330968717394812|4844465824167100851|3204730.45
1670490288516|1670239539476|4912301293554369673|4866983822303954556|1730849.16
1670490520643|1667390630008|4819414551239853483|4903012619322917615|450179.59
1670490898558|1661966121383|265993852991570451|273593677362758446|5841146.63
1670491190181|1662621025298|4887531495603831691|4782822804267468130|6415005.44
1670491539060|1656068325029|4703165385858351210|4866139397373822141|1928603.74
1670491683991|1667888832869|256142228806697314|4904701469183181172|870159.78
1670494216928|1658976982505|4875709546581984147|4804496377474187777|2766885.46
1670494982370|1663434135678|4703165385858352412|4890064770394228018|7763676.1
1670495379632|1666840720295|4834895674958939764|289637751035265550|328525.06
1670495853837|1658014005732|260927303410778769|4644055640749114719|3332636.68
1670495999769|1669831397184|4910893918670816194|260645828434067747|4578960.11
1670496051754|1668389132112|220957856717865046|4906390319043446320|8342432.58
1670496202180|1670016863106|166070236259287276|4911456868624238275|8760857.91
1670496325412|1670016863106|69242844270821492|4911456868624238275|956424.22
1670496934871|1667965066465|4837147474772625073|4904982944159892761|4898201.25
1670497400599|1633361461266|170010885933236865|4792392953475629222|6941109.63
1670497425897|1670278009490|4848406473841050439|4912301293554369723|7630128.95
1670499157177|1668850303819|4907797693926999121|4751016131899162894|9620632.15
1670501220508|1670016863106|4841651074399995531|4911456868624238275|3448363.92
1670502111747|1667888832869|259238453550514893|4904701469183181172|3881006.96
1670502206492|1664293682167|4892879520161334701|4840525174493152111|6859764.07
1670502470058|1667884153496|257549603690251059|293015450755793570|804849.81
1670502523344|1670251551891|4912301293554368932|257549603690250602|5531419.51
1670503132530|1662659087133|241505530017743453|4887531495603831287|6059427.48
1670503873980|1659573915770|265993852991570451|77968568548851741|7296886.17
1670504163644|1665815125433|189995609279693038|4897946069742125780|3852132.5
1670504452577|1643267565315|212795082393256505|181269885001663159|9752737.53
1670504515598|1669999475512|4911456868624237408|257549603690250602|2634685.0
1670504559429|1664211490809|4892598045184623691|4780852479430492486|5357469.52
1670504677198|1669904218085|299489375220138555|4792392953475629222|5288763.03
1670504989957|1663115013296|277534327036707348|4789578203708523104|4296028.22
1670505228580|1663448381485|4886687070673699463|278378751966839106|3432061.91
1670505335247|1663006738270|4843621399236969865|4888657395510675050|1544137.03
1670505665709|1667791494164|188588234396140096|4904419994206471190|8638015.71
1670507022792|1670131910566|300333800150270434|4818007176356300028|1659703.34
1670507046967|1668790474621|295830200522899713|4890064770394228018|9326006.81
1670507235266|1650339711253|4847562048910918475|218424581927469792|9235753.24
1670507321588|1669523116536|4910049493740684993|4845028774120523422|9953856.52
1670507933235|1669904218085|299489375220138555|260645828434067747|3552047.23
1670508793628|1661840604131|4882746420999750424|273312202386046976|9442733.63
1670509129628|1669436443449|4909768018763973132|281474976710656546|6778429.81
1670509401174|1657025762649|257549603690251059|254734853923143961|5706883.62
1670509723066|1654893200872|60235645016080861|4862480222676583858|1955379.98
1670509852510|1666940300016|4781696904360624977|289919226011976052|2246458.19
1670509908655|1667393515578|4903012619322918204|4793518853382472927|1185582.72
1670510914878|1668192943214|4905545894113314197|164099911422312480|3975985.43
1670512599485|1662256129624|4886405595696989268|4883309370953172340|499099.24
1670513318360|1667065264939|252764529086169806|4901886719416074961|156720.6
1670513508172|1662152779939|274156627316179708|4869235622117638563|214366.45
1670514518646|1659176039529|4774660029942858165|264586478108016651|7066867.61
1670514545261|1670104752729|4911738343600948519|233905705646555644|6036419.37
1670514719252|1670285030031|4912582768531080855|4752142031806006366|4763694.65
1670515143976|1669059510053|4908360643880419664|4891753620254491150|7943054.5
1670515546103|1669059510053|4908360643880419664|278378751966839106|95338.63
1670515550900|1664569416836|133419138960850960|4893723945091466852|7298239.29
1670515735851|1655095834158|4863043172630003753|4817725701379588150|40136.32
1670516178931|1654640690435|4861635797746451177|177610710304424261|146303.57
1670516198306|1658416520099|4873739221745009302|235876030483530404|1345467.12
1670516284385|1663831697253|41939771529888100|4891472145277780325|7173985.38
1670516502550|1668450798593|4906390319043445448|4904701469183181172|5068469.61
1670516915141|1663882041023|279786126850392728|4887250020627121729|1758270.57
1670517858827|1666940300016|4847562048910918475|289919226011976052|1488083.87
1670517871025|1670214085522|300615275126980804|4712454060089803388|1958156.58
1670518176410|1657742193133|4840243699516442324|259801403503935893|1722052.94
1670518189743|1645695783611|4769312005385356856|4832362400168543532|2028466.64
1670519244861|1664846005535|4890909195324358745|4894849844998308121|6033948.68
1670520104889|1659666466795|4835458624912360920|4877961346395669571|1926628.31
1670520608973|1655316899381|4863606122583426313|4846717623980785955|3974441.43
1670521699900|1618059874882|4742571882597843964|4729342558692442175|8206807.73
1670521802036|1664553506510|81064793292669775|282037926664077537|7625014.72
1670522056962|1669373867881|4878805771325800936|4909486543787261963|1690004.47
1670522557527|1669436443449|4909768018763973132|289637751035265550|2762496.6
1670523254336|1670278009490|299207900243427679|4912301293554369723|9755339.89
1670523417398|1669059510053|4908360643880419664|4800555727800238725|5104816.05
1670523531780|1667884153496|4892598045184623691|293015450755793570|2954373.27
1670524004429|1668297698348|278660226943549579|4906108844066734524|9912278.83
1670525418756|1666843547095|259238453550514893|289637751035265186|5840680.08
1670525547728|1669904218085|299489375220138555|4895694269928440067|2913281.91
1670526312065|1670521515810|301459700057113130|4874302171698430407|8398433.64
1670527457329|1666940300016|286823001268158878|289919226011976052|6808771.38
1670527831643|1646041300628|4796333603149579172|4833488300075385527|4166108.12
1670528347309|1667105073123|4859383997932766838|4902168194392784951|8035687.72
1670528393213|1669373867881|4765652830688117891|4909486543787261963|3678721.57
1670529082697|1653596208067|74872343805034622|4858258098025923483|1436236.55
1670529147304|1659718405400|4843058449283548406|266275327968281103|9507991.57
1670531123008|1668248903182|294141350662635702|4730749933575996214|5712630.51
1670531126219|1668615702649|295267250569478747|218424581927469792|1471146.44
1670531372618|1669373867881|4866139397373821912|4909486543787261963|2008583.9
1670531536293|1667965066465|4863043172630003753|4904982944159892761|8374548.63
1670532342952|1648686079560|4842214024353415984|113434415614394918|3414146.35
1670532919548|1665164508502|4885279695790146288|4895694269928440067|6813537.3
1670533318236|1658009580332|4812377676822086064|4872613321838166178|5313185.63
1670534715469|1670016863106|4907797693926999296|4911456868624238275|9797331.43
1670535081057|1658535410053|4874302171698431182|218424581927469792|4945982.9
1670535571451|1669597058602|298644950290006066|4751016131899162894|2621708.91
1670535903032|1669383758747|4909486543787262732|4903857044253049057|7610564.51
1670536819337|1669587197167|4910049493740683688|4644055640749114719|8614732.42
1670537038910|1667113900355|4902168194392786035|273593677362758446|218656.04
1670537863818|1670307368932|300896750103691781|4750734656922453317|3259187.71
1670537936100|1670278009490|288230376151711997|4912301293554369723|6732542.05
1670539514647|1666699631331|4875428071605273437|4900760819509232430|6612873.53
1670539580012|1669831397184|4910893918670816194|273593677362758446|8649551.3
1670540052155|1667888832869|4740038607807448321|4904701469183181172|3653717.71
1670540674464|1652165531159|156500087051125588|4853473023421843038|8627782.32
1670542647776|1669441938688|4909768018763972794|150307637563490574|2374075.66
1670542708719|1662574957087|4761712181014168593|4887250020627121729|7273907.76
1670543816681|1649053563349|4779445104546939854|231653905832870639|1015082.28
1670544225116|1668839689889|4878242821372380722|296111675499610556|3783906.48
1670544322624|1669112798760|296956100429742582|4890627720347648300|4511097.45
1670544348097|1669658495472|298644950290006672|247697979505377497|5399684.55
1670544552939|1660991647989|4882183471046328655|4881057571139486481|4015165.33
1670545019204|1664359140996|212795082393256215|4893160995138044683|1493165.14
1670545047096|1663006738270|4883872320906593959|4888657395510675050|3204143.7
1670545312059|1669960274955|4911456868624237569|235876030483530404|2005539.92
1670546270993|1655581234514|252764529086169806|4853473023421843038|5389763.03
1670547118443|1668193697986|4742290407621133210|4905545894113314009|5893921.98
1670547345532|1668193697986|4793800328359183126|4905545894113314009|5930452.2
1670547548267|1668456263956|4645744490609378224|294704300616057420|6378518.06
1670548740003|1669383758747|4909486543787262732|233905705646555725|7872381.28
1670548983661|1668386310309|4906390319043445019|257549603690250602|94078.95
1670549202078|1670214085522|300615275126980804|4844465824167100851|6859566.77
1670549290714|1668456263956|197876908627591758|294704300616057420|2809535.31
1670550218509|1670131910566|300333800150270434|150307637563490574|6370066.22
1670551626308|1644550116758|4828703225471304986|4768467580455224066|6274317.93
1670551861541|1670130315040|4912019818577659061|182958734861927045|9316206.45
1670552774878|1668887854038|4907797693926999296|285978576338026822|8675236.31
1670553272388|1657878024492|4872050371884745358|257549603690250602|8963774.61
1670553409554|1669527461248|4910049493740683975|273593677362758446|4540920.61
1670553737095|1668248903182|294141350662635702|293296925732504363|7528641.92
1670553948263|1662182167138|4886124120720279129|150307637563490574|4958379.19
1670553963169|1668192943214|4905545894113314197|4843621399236969543|5588934.99
1670554611791|1667292474356|4810407351985111865|4902731144346206797|8851960.81
1670555147775|1662353712087|275001052246311224|4751016131899162894|6240849.48
1670555178233|1660620667792|4837147474772625073|4881057571139487097|2595156.66
1670555246782|1652378734438|4854035973375264473|113434415614394918|7423289.78
1670555791396|1668763492857|4874302171698430700|295830200522900094|9190350.48
1670556326651|1668763492857|4769030530408645725|295830200522900094|2909547.58
1670557052442|1669169317818|4908923593833842321|4845028774120523422|3552419.34
1670557316070|1669262540948|4909205068810551436|92886742314516825|9929420.3
1670558645743|1666522168045|288511851128422880|253890428993012023|4788763.67
1670558699633|1664569416836|189995609279693038|4893723945091466852|4072984.77
1670559945483|1660620667792|4876553971512116898|4881057571139487097|1238690.05
1670560251064|1667065264939|4825044050774066358|4901886719416074961|1827877.2
1670561626126|1657974457760|4872331846861455655|219550481834311735|901490.26
1670562005049|1668942394538|4908079168903710161|4866983822303954556|4164096.61
1670564052908|1668456263956|4819696026216563931|294704300616057420|7451413.37
1670564242237|1668812546903|4907516218950287375|4903857044253049057|291075.13
1670564284012|1670391292054|4912864243507790855|264586478108016651|2606878.23
1670564312463|1669085187479|296956100429742506|287667426198290867|6413040.33
1670565155740|1663006738270|4750171706969031133|4888657395510675050|7494069.66
1670565170465|1658976982505|4875709546581984147|239535205180768668|6598863.6
1670565747670|1665854603920|4897946069742126540|4833488300075385527|6160561.77
1670566450365|1663727152978|4891190670301069925|4856850723142370998|4234857.04
1670567271567|1660161375775|4879368721279222386|181269885001663159|5415329.82
1670568638295|1669395911592|297800525359874822|273593677362758446|5864040.58
1670568744200|1664846005535|4872050371884745999|4894849844998308121|9564655.21
